2007,AFG,44.413236254088,-0.012890979301,1.638204498477,6.47262924,0.300003051758,-0.300000190735,0.10000038147,-0.000053153,0.0030857305,50,7.833105464864,0.1,38.1,65.2,0,-0.207123645,1.227993707,0,20608000,36000,0.25067413627,0,0,428.9509,-0.648794174194,-0.364883422852,0,7.883079288,0.137976802487,0.070823689387,0.1,80,80,0,0,0.298910762938,142.575094534822,100,0,0,-0.200000762939,-0.099999904633,-0.099999427795,-0.200000762939,0,-0.461145728341,6.5,84.099998474121,83.20000076294,0,1.6,
2007,ALB,164.770156161,0.251693485042,-2.333410729719,2.60261526,-1.200000762939,0.299999237061,0.900001525879,-0.1579169115,1.423619122,30,-0.467694177818,1.314305131792,95.1,97.6,-2.966666666667,5.426124094,0.561954163,0,47000,1226000,2.551127222655,0,0,1010.0475,-2.239810943604,-2.474071502686,10.436531969739,13.28304177,13.559528656863,0.123352445253,0.1,65,60,-3.070000076294,-2.370000076294,6.119670369043,74.607191496842,208431,-1.227272727273,-2.025000095367,0.099999427795,0.60000038147,0.5,-0.10000038147,1,-0.170012827712,13.7,69.89999961853,57.099998474121,0,1.6,
2007,DZA,105.69321209863,-0.063945038684,4.001748328563,3.07568084,-1,1.39999961853,-0.400001525879,0.325193219,0.508720754,27.6,4.497785708053,0.716136565964,90.6,89.1,-0.723076923077,2.07520567,1.359303182,0,0,0,0.344745075031,0,0,333.6271,-0.362977027893,-1.204627990723,13.911913012064,17.68197589,0.50857066898,-0.149284991323,0.1,60,60,-3.627272865989,-1.018181800842,2.038663026393,1874.18862938545,1770,-1.261538432195,-1.753846095159,2.299999237061,1.299999237061,1.5,6,3,0.04813048343,0,37.300001144409,42.799998283386,0,1.6,
2007,AGO,-91.284119348167,0.035726218539,4.612145905773,7.45216658,-0.799999713898,-0.5,1.400001525879,0.022496883,-0.040964253,42.7,0,0.1,81.4,68.4,-0.54,0.2,-1.05457784,-12.042857578823,11235000,77393000,1.569542088991,0,0,192.5509,0.094974517822,0.143802642822,14.954866806719,10.17108609,2.67542615278,0.276322817662,1.5,80,80,-1.742857115609,-1.08571427209,9.90550010078,93.840926156458,100,-0.530769238105,-0.969230798575,0,0,0,0,0.099999427795,-0.026849873048,12.6,69.20000076294,48.599998474121,0,1.6,
2007,ARG,792.53623189826,-0.00084357289,-0.448471039738,-6.594375,0.099999964237,0.5,-0.599998474121,2.548545377,-0.1090173,47.4,1.176866452426,6.594450290794,94.2,98.5,0.3,5.01943084,-2.069711541,20.000001907349,857961000,8532809000,4.86214979791,0,0,1259.8375,-1.635623931885,-1.314594268799,6.075640525958,21.90270189,3.85692914238,0.036770490371,0.4,80,80,11.800000190735,7.550000190735,12.111470952287,38.197489760691,1235619,1.599999904633,1.899999976158,-1.199999809265,-0.900000095367,-0.89999961853,-4,-2,-0.019821992311,3.5,16.500000357628,20.999999642372,0,1.6,
2007,ARM,438.21063413573,-0.388121399801,-5.858541443049,3.46352387,-1,0.200000762939,0.79999923706,0.065219965,0.78331504,29.8,0.802816709053,0.875873520222,95.8,99.3,0.2,0.38946562,1.515004271,-3.693749904633,0,0,3.859230068152,0,0,365.2875,0.360469818115,0.697128295899,17.852944245647,20.80733764,31.621224021532,0.294405837797,0.2,63,63,-3.438461597149,-3.030769348145,6.665846493924,53.890159828842,59211,-2.277777777778,-2.900000042386,-0.10000038147,-0.300000190735,-0.299999237061,0.20000076294,0.10000038147,-0.095902352074,1.8,41.80000076443,34.80000076443,0,1.6,
2007,AUS,947.619981321201,0.029229670521,1.853021697412,2.08574739,-0.100000143051,0,0.099998474121,18.14175864,-1.70079025,35.4,1.218299493178,10.257213706926,100,100,-1.44,3.45,-1.206125823,0,0,0,0.1,0,0,2115.1855,0.232429504395,-0.285484313965,7.71594618861,5.36320056,27.446382968122,-0.038592466775,0.1,65,62,-1.145454580134,0.936363653703,0,0,611100,0,0.100000143051,-0.099999904633,-0.599999904633,-0.400000095367,-0.300000190735,-1,-0.853107094392,0,8.300000101328,14.099999621511,0,1.6,
2007,AUT,1044.010506521197,-0.140915919751,-0.183135319415,2.0096308,0.300000190735,-0.900001525879,0.599998474121,2.21508349,-2.56078008,30.6,-0.364921000293,11.309810584122,100,100,-0.6,5.77,0.718980602,0,0,0,0.1,0,0,3438.4029,1.998416900635,1.007606506348,2.047634754042,7.1323078,3.46206265173,0.090356293266,0.1,65,60,-0.200000286102,-0.5,0,0,2584.1,-0.100000143051,-0.200000047684,-0.299999713898,-0.5,-0.299999713898,-0.099999427795,-0.60000038147,-0.169144997856,0,8.799999952316,8.900000095367,0,1.6,
2007,AZE,698.31925597155,-0.050285063939,-0.919684935714,10.99722859,-1,0.200000762939,0.700000762939,0.120830948,0.70747013,31.8,-11.486848283777,3.399733125518,83.9,91.3,-2.8,2.54782267,8.221303535,0,0,0,0.698012003796,0,0,317.4203,-0.394538879395,-1.609474182129,19.758736996403,13.17179294,1.765430909706,-0.15609728113,0.1,62,57,0,0,1.190495556781,109.43076569993,12356,0.544444455041,-0.488888899485,-2.599999904633,2.099999904633,-0.299999713898,-7.39999961853,2.39999961853,0.035704131421,1.8,77.200000762939,57.39999961853,0,1.6,
2007,BHR,1154.2298501927,-0.373729117484,0.441657702044,2.90665675,-0.100000023842,2.100002288818,-2,2.549362385,-0.70502037,50,-0.084468642455,0.045860411552,99.2,100,0,4.66604757,1.249197012,0,0,0,0.1,0,0,691.7815,-0.010932922363,-0.18815612793,18.47490288441,12.67678483,10.80088849969,-0.018297392518,0.1,80,80,0,0,0,0,100,0,0.192307692308,0,0,0,0.199999809265,0,0.277800927388,0,1.09999999404,2.299999952316,0,1.6,
